text,emotion,emoji
आज मला खूप दुःख झाले 😢,sadness,😢
माझे मन खूप उदास आहे 😢,sadness,😢
मला रडू येत आहे 😢,sadness,😢
आज मला खूप दुःख झाले 😢,sadness,😢
मला रडू येत आहे 😢,sadness,😢
आज मला खूप दुःख झाले 😢,sadness,😢
माझे मन खूप उदास आहे 😢,sadness,😢
आज मला खूप दुःख झाले 😢,sadness,😢
माझे मन खूप उदास आहे 😢,sadness,😢
आज मला खूप दुःख झाले 😢,sadness,😢
मला रडू येत आहे 😢,sadness,😢
मला रडू येत आहे 😢,sadness,😢
मी खूप संतापलो आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
ही गोष्ट खूप चिड आणते 😡,anger,😡
मला खूप राग आला आहे 😡,anger,😡
मी खूप संतापलो आहे 😡,anger,😡
